"region","gcam.consumer","subregional.population.share","subregional.income.share","year"
"Middle East","d10",0.1,0.341299682,2020
"Canada","d7",0.1,0.09885839,2020
"South America_Northern","d10",0.1,0.302033427,2020
"Russia","d9",0.1,0.143014765,2020
"South Korea","d8",0.1,0.11402332,2020
"European Free Trade Association","d5",0.1,0.081460458,2020
"Australia_NZ","d7",0.1,0.097168476,2020
"USA","d7",0.1,0.088180344,2020
"China","d10",0.1,0.309910998,2020
"EU-15","d9",0.1,0.143620559,2020
"Canada","d8",0.1,0.114202428,2020
"Colombia","d10",0.1,0.398507125,2020
"European Free Trade Association","d6",0.1,0.091208454,2020
"Japan","d9",0.1,0.142480425,2020
"South Korea","d9",0.1,0.138165057,2020
"Australia_NZ","d8",0.1,0.113616727,2020
"Brazil","d10",0.1,0.393323261,2020
"European Free Trade Association","d7",0.1,0.102889549,2020
"EU-12","d10",0.1,0.248765219,2020
"USA","d8",0.1,0.111257783,2020
"Canada","d9",0.1,0.140994584,2020
"European Free Trade Association","d8",0.1,0.117827329,2020
"Australia_NZ","d9",0.1,0.142664037,2020
"Mexico","d10",0.1,0.377847592,2020
"Argentina","d10",0.1,0.331037084,2020
"South Africa","d10",0.1,0.524874019,2020
"EU-15","d10",0.1,0.262056961,2020
"European Free Trade Association","d9",0.1,0.13843897,2020
"USA","d9",0.1,0.153335915,2020
"Russia","d10",0.1,0.282245213,2020
"European Free Trade Association","d10",0.1,0.243245746,2020
"South Korea","d10",0.1,0.244216973,2020
"Japan","d10",0.1,0.275361258,2020
"Canada","d10",0.1,0.261439105,2020
"Australia_NZ","d10",0.1,0.278070864,2020
"USA","d10",0.1,0.3714253,2020
"Africa_Western","d1",0.1,0.01876994,2025
"Africa_Eastern","d1",0.1,0.017954147,2025
"Africa_Southern","d1",0.1,0.014317915,2025
"Africa_Eastern","d2",0.1,0.026484153,2025
"Africa_Southern","d2",0.1,0.023635652,2025
"Africa_Eastern","d3",0.1,0.035859004,2025
"Africa_Western","d2",0.1,0.029320988,2025
"Central America and Caribbean","d1",0.1,0.013949981,2025
"Africa_Southern","d3",0.1,0.032566308,2025
"Africa_Eastern","d4",0.1,0.044636975,2025
"Africa_Western","d3",0.1,0.041095922,2025
"India","d1",0.1,0.018731097,2025
"Pakistan","d1",0.1,0.037105542,2025
"Africa_Southern","d4",0.1,0.040617131,2025
"South Africa","d1",0.1,0.0083062,2025
"Africa_Eastern","d5",0.1,0.05435379,2025
"Central Asia","d1",0.1,0.015393147,2025
"Southeast Asia","d1",0.1,0.016996273,2025
"Africa_Western","d4",0.1,0.050762855,2025
"Africa_Eastern","d6",0.1,0.065718613,2025
"Africa_Southern","d5",0.1,0.049438422,2025
"South America_Southern","d1",0.1,0.017413336,2025
"Africa_Eastern","d7",0.1,0.081119728,2025
"Africa_Western","d5",0.1,0.061932623,2025
"Pakistan","d2",0.1,0.054137032,2025
"Africa_Southern","d6",0.1,0.060311172,2025
"Central America and Caribbean","d2",0.1,0.02321035,2025
"India","d2",0.1,0.031110856,2025
"Africa_Western","d6",0.1,0.07450888,2025
"Pakistan","d3",0.1,0.063688922,2025
"Africa_Eastern","d8",0.1,0.103867188,2025
"Southeast Asia","d2",0.1,0.027506856,2025
"Colombia","d1",0.1,0.018594294,2025
"South Africa","d2",0.1,0.015984807,2025
"Pakistan","d4",0.1,0.071751466,2025
"Indonesia","d1",0.1,0.027973485,2025
"Africa_Western","d7",0.1,0.0901968,2025
"India","d3",0.1,0.040111216,2025
"Africa_Southern","d7",0.1,0.077599935,2025
"Central America and Caribbean","d3",0.1,0.030800593,2025
"Pakistan","d5",0.1,0.079526275,2025
"Africa_Eastern","d9",0.1,0.142306074,2025
"Central Asia","d2",0.1,0.024616719,2025
"Brazil","d1",0.1,0.018528806,2025
"Middle East","d1",0.1,0.025018017,2025
"South Asia","d1",0.1,0.029078996,2025
"Pakistan","d6",0.1,0.088008783,2025
"Africa_Western","d8",0.1,0.115844292,2025
"India","d4",0.1,0.049111185,2025
"Southeast Asia","d3",0.1,0.036273104,2025
"Africa_Southern","d8",0.1,0.105207185,2025
"Central America and Caribbean","d4",0.1,0.038757748,2025
"Pakistan","d7",0.1,0.098360848,2025
"Africa_Northern","d1",0.1,0.035281319,2025
"South Africa","d3",0.1,0.02301758,2025
"Indonesia","d2",0.1,0.042755365,2025
"India","d5",0.1,0.058980206,2025
"Pakistan","d8",0.1,0.112564003,2025
"South America_Southern","d2",0.1,0.027976266,2025
"Colombia","d2",0.1,0.030884626,2025
"Mexico","d1",0.1,0.022018858,2025
"Central Asia","d3",0.1,0.038466288,2025
"Africa_Western","d9",0.1,0.160512884,2025
"Southeast Asia","d4",0.1,0.044396718,2025
"Central America and Caribbean","d5",0.1,0.050155049,2025
"Europe_Non_EU","d1",0.1,0.025086931,2025
"South Asia","d2",0.1,0.043900136,2025
"Africa_Southern","d9",0.1,0.180432254,2025
"Indonesia","d3",0.1,0.052083132,2025
"India","d6",0.1,0.070805242,2025
"South America_Northern","d1",0.1,0.03156494,2025
"Pakistan","d9",0.1,0.138011069,2025
"Brazil","d2",0.1,0.031032371,2025
"Europe_Eastern","d1",0.1,0.038365786,2025
"South Africa","d4",0.1,0.031057716,2025
"Africa_Northern","d2",0.1,0.050657661,2025
"Middle East","d2",0.1,0.037847049,2025
"Southeast Asia","d5",0.1,0.058433757,2025
"Colombia","d3",0.1,0.039836908,2025
"Indonesia","d4",0.1,0.060656637,2025
"South Asia","d3",0.1,0.053067998,2025
"South America_Southern","d3",0.1,0.038945017,2025
"Central America and Caribbean","d6",0.1,0.063875906,2025
"India","d7",0.1,0.086541588,2025
"Africa_Northern","d3",0.1,0.060029656,2025
"Africa_Western","d10",0.1,0.357054816,2025
"China","d1",0.1,0.029592561,2025
"Indonesia","d5",0.1,0.069516157,2025
"Africa_Eastern","d10",0.1,0.427700329,2025
"Brazil","d3",0.1,0.040167107,2025
"Argentina","d1",0.1,0.026820023,2025
"South Africa","d5",0.1,0.040661946,2025
"Central Asia","d4",0.1,0.060555628,2025
"Middle East","d3",0.1,0.046237658,2025
"South Asia","d4",0.1,0.061411033,2025
"Colombia","d4",0.1,0.048804217,2025
"Southeast Asia","d6",0.1,0.076178009,2025
"Africa_Northern","d4",0.1,0.067557911,2025
"South America_Southern","d4",0.1,0.04786963,2025
"Europe_Eastern","d2",0.1,0.053965974,2025
"Mexico","d2",0.1,0.035011798,2025
"Indonesia","d6",0.1,0.079700651,2025
"South America_Northern","d2",0.1,0.047272478,2025
"India","d8",0.1,0.109817215,2025
"South Asia","d5",0.1,0.069975004,2025
"Africa_Southern","d10",0.1,0.415874025,2025
"Africa_Northern","d5",0.1,0.075582618,2025
"EU-12","d1",0.1,0.037372345,2025
"Central America and Caribbean","d7",0.1,0.082988104,2025
"Brazil","d4",0.1,0.049304011,2025
"Colombia","d5",0.1,0.058650219,2025
"Middle East","d4",0.1,0.0546138,2025
"Europe_Eastern","d3",0.1,0.062747733,2025
"Africa_Northern","d6",0.1,0.084168665,2025
"Europe_Non_EU","d2",0.1,0.039009916,2025
"South Africa","d6",0.1,0.053034199,2025
"Indonesia","d7",0.1,0.092758517,2025
"Taiwan","d1",0.1,0.04139331,2025
"South Asia","d6",0.1,0.079800951,2025
"South America_Southern","d5",0.1,0.060348885,2025
"South America_Northern","d3",0.1,0.056721234,2025
"Mexico","d3",0.1,0.043934974,2025
"Central America and Caribbean","d8",0.1,0.117723931,2025
"Pakistan","d10",0.1,0.256846059,2025
"Europe_Eastern","d4",0.1,0.069985076,2025
"China","d2",0.1,0.045058221,2025
"Africa_Northern","d7",0.1,0.095541555,2025
"Brazil","d5",0.1,0.059319414,2025
"EU-15","d1",0.1,0.035487735,2025
"Colombia","d6",0.1,0.070464287,2025
"Southeast Asia","d7",0.1,0.096618236,2025
"Europe_Non_EU","d3",0.1,0.048103661,2025
"Middle East","d5",0.1,0.063761849,2025
"South Asia","d7",0.1,0.092419658,2025
"Argentina","d2",0.1,0.041512785,2025
"Europe_Eastern","d5",0.1,0.076442939,2025
"Central Asia","d5",0.1,0.074066123,2025
"South America_Northern","d4",0.1,0.0651234,2025
"Indonesia","d8",0.1,0.111476175,2025
"India","d9",0.1,0.152886387,2025
"Mexico","d4",0.1,0.052608661,2025
"Africa_Northern","d8",0.1,0.112023401,2025
"Europe_Eastern","d6",0.1,0.085684966,2025
"Middle East","d6",0.1,0.073590349,2025
"China","d3",0.1,0.054654376,2025
"South Africa","d7",0.1,0.070838069,2025
"Brazil","d6",0.1,0.071295768,2025
"South America_Northern","d5",0.1,0.073585167,2025
"Central Asia","d6",0.1,0.086273502,2025
"Colombia","d7",0.1,0.086214484,2025
"South America_Southern","d6",0.1,0.073645368,2025
"Europe_Non_EU","d4",0.1,0.057050111,2025
"Russia","d1",0.1,0.033779221,2025
"South Asia","d8",0.1,0.110570198,2025
"USA","d1",0.1,0.021040544,2025
"Argentina","d3",0.1,0.050968748,2025
"Taiwan","d2",0.1,0.059536647,2025
"Southeast Asia","d8",0.1,0.13159367,2025
"Mexico","d5",0.1,0.061948531,2025
"South America_Northern","d6",0.1,0.083127087,2025
"Middle East","d7",0.1,0.089037407,2025
"China","d4",0.1,0.063343421,2025
"Europe_Eastern","d7",0.1,0.098123185,2025
"Indonesia","d9",0.1,0.145569603,2025
"Japan","d1",0.1,0.034650924,2025
"Africa_Northern","d9",0.1,0.143927951,2025
"South America_Southern","d7",0.1,0.091205211,2025
"Europe_Non_EU","d5",0.1,0.066320476,2025
"Brazil","d7",0.1,0.087175193,2025
"Central Asia","d7",0.1,0.107093727,2025
"Taiwan","d3",0.1,0.069238379,2025
"Argentina","d4",0.1,0.059747882,2025
"EU-12","d2",0.1,0.053612467,2025
"Colombia","d8",0.1,0.109552815,2025
"South America_Northern","d7",0.1,0.095140414,2025
"China","d5",0.1,0.072211405,2025
"Mexico","d6",0.1,0.073032083,2025
"Central America and Caribbean","d9",0.1,0.178634936,2025
"South Asia","d9",0.1,0.144035184,2025
"Middle East","d8",0.1,0.115035345,2025
"Europe_Eastern","d8",0.1,0.115632886,2025
"South Africa","d8",0.1,0.09907879,2025
"Taiwan","d4",0.1,0.077101227,2025
"Europe_Non_EU","d6",0.1,0.077084225,2025
"Canada","d1",0.1,0.036391249,2025
"Argentina","d5",0.1,0.068881837,2025
"South America_Southern","d8",0.1,0.117413079,2025
"Central Asia","d8",0.1,0.134093368,2025
"China","d6",0.1,0.082280584,2025
"Southeast Asia","d9",0.1,0.172913518,2025
"EU-15","d2",0.1,0.050112051,2025
"Taiwan","d5",0.1,0.084405903,2025
"EU-12","d3",0.1,0.064101629,2025
"South America_Northern","d8",0.1,0.112086226,2025
"Australia_NZ","d1",0.1,0.034257404,2025
"Russia","d2",0.1,0.05021166,2025
"South Korea","d1",0.1,0.039528409,2025
"Brazil","d8",0.1,0.110566171,2025
"Mexico","d7",0.1,0.087700076,2025
"Europe_Eastern","d9",0.1,0.166850433,2025
"Europe_Non_EU","d7",0.1,0.091035954,2025
"Taiwan","d6",0.1,0.092125652,2025
"Argentina","d6",0.1,0.07940892,2025
"China","d7",0.1,0.094995153,2025
"USA","d2",0.1,0.03431914,2025
"European Free Trade Association","d1",0.1,0.03961084,2025
"Japan","d2",0.1,0.051324066,2025
"Central Asia","d9",0.1,0.168413206,2025
"Middle East","d9",0.1,0.165534479,2025
"Colombia","d9",0.1,0.152851521,2025
"Taiwan","d7",0.1,0.101233882,2025
"Russia","d3",0.1,0.05985875,2025
"EU-12","d4",0.1,0.07344684,2025
"Central America and Caribbean","d10",0.1,0.399903401,2025
"Southeast Asia","d10",0.1,0.339089861,2025
"EU-15","d3",0.1,0.061058456,2025
"South America_Northern","d9",0.1,0.142705759,2025
"Europe_Non_EU","d8",0.1,0.111212269,2025
"Argentina","d7",0.1,0.092901934,2025
"Mexico","d8",0.1,0.109332984,2025
"China","d8",0.1,0.112937593,2025
"Taiwan","d8",0.1,0.113322259,2025
"Japan","d3",0.1,0.061013386,2025
"Russia","d4",0.1,0.068266827,2025
"Canada","d2",0.1,0.053585913,2025
"EU-12","d5",0.1,0.082146977,2025
"Brazil","d9",0.1,0.153515266,2025
"South Africa","d9",0.1,0.15584637,2025
"USA","d3",0.1,0.043640935,2025
"South America_Southern","d9",0.1,0.16486528,2025
"South Korea","d2",0.1,0.057290209,2025
"EU-15","d4",0.1,0.070527537,2025
"India","d10",0.1,0.381905008,2025
"Australia_NZ","d2",0.1,0.050845752,2025
"Africa_Northern","d10",0.1,0.275229263,2025
"Europe_Eastern","d10",0.1,0.232201022,2025
"Japan","d4",0.1,0.069391475,2025
"EU-12","d6",0.1,0.091142647,2025
"Russia","d5",0.1,0.076592017,2025
"Argentina","d8",0.1,0.112207053,2025
"Central Asia","d10",0.1,0.291028292,2025
"Europe_Non_EU","d9",0.1,0.148807608,2025
"Taiwan","d9",0.1,0.134609845,2025
"Canada","d3",0.1,0.06339242,2025
"Indonesia","d10",0.1,0.317510278,2025
"European Free Trade Association","d2",0.1,0.053996767,2025
"EU-15","d5",0.1,0.079569556,2025
"EU-12","d7",0.1,0.101937822,2025
"South Korea","d3",0.1,0.067008658,2025
"China","d9",0.1,0.144986719,2025
"Japan","d5",0.1,0.07763142,2025
"Russia","d6",0.1,0.085838657,2025
"USA","d4",0.1,0.052750363,2025
"Mexico","d9",0.1,0.149642312,2025
"Australia_NZ","d3",0.1,0.060535161,2025
"South America_Southern","d10",0.1,0.360317928,2025
"Canada","d4",0.1,0.071740273,2025
"South Korea","d4",0.1,0.075032185,2025
"Japan","d6",0.1,0.086732586,2025
"EU-15","d6",0.1,0.089396968,2025
"South Asia","d10",0.1,0.315740841,2025
"EU-12","d8",0.1,0.115461047,2025
"Russia","d7",0.1,0.097281813,2025
"Australia_NZ","d4",0.1,0.068944055,2025
"Argentina","d9",0.1,0.147042601,2025
"Canada","d5",0.1,0.079838897,2025
"USA","d5",0.1,0.062577547,2025
"European Free Trade Association","d3",0.1,0.065838168,2025
"South Korea","d5",0.1,0.082613244,2025
"Japan","d7",0.1,0.097929893,2025
"EU-12","d9",0.1,0.139347944,2025
"EU-15","d7",0.1,0.10081551,2025
"Australia_NZ","d5",0.1,0.077239301,2025
"Canada","d6",0.1,0.088676436,2025
"Russia","d8",0.1,0.113148838,2025
"Europe_Non_EU","d10",0.1,0.336288848,2025
"South Korea","d6",0.1,0.090731514,2025
"European Free Trade Association","d4",0.1,0.073917534,2025
"USA","d6",0.1,0.074188038,2025
"Japan","d8",0.1,0.11336828,2025
"Australia_NZ","d6",0.1,0.086421757,2025
"Canada","d7",0.1,0.099402527,2025
"EU-15","d8",0.1,0.11641269,2025
"South Korea","d7",0.1,0.100429593,2025
"South America_Northern","d10",0.1,0.292673297,2025
"Middle East","d10",0.1,0.329324047,2025
"Taiwan","d10",0.1,0.227032895,2025
"European Free Trade Association","d5",0.1,0.082827763,2025
"Russia","d9",0.1,0.141349853,2025
"Australia_NZ","d7",0.1,0.097741478,2025
"South Korea","d8",0.1,0.11344678,2025
"Canada","d8",0.1,0.113988773,2025
"USA","d7",0.1,0.089398073,2025
"EU-15","d9",0.1,0.142463474,2025
"Colombia","d10",0.1,0.38414663,2025
"European Free Trade Association","d6",0.1,0.09220468,2025
"Japan","d9",0.1,0.140697356,2025
"Australia_NZ","d8",0.1,0.113375477,2025
"European Free Trade Association","d7",0.1,0.102595828,2025
"EU-12","d10",0.1,0.241430281,2025
"Brazil","d10",0.1,0.379095892,2025
"South Korea","d9",0.1,0.136360342,2025
"China","d10",0.1,0.299939967,2025
"Canada","d9",0.1,0.139503535,2025
"USA","d8",0.1,0.111561168,2025
"European Free Trade Association","d8",0.1,0.116283199,2025
"Australia_NZ","d9",0.1,0.141055347,2025
"Mexico","d10",0.1,0.364769722,2025
"EU-15","d10",0.1,0.254156024,2025
"European Free Trade Association","d9",0.1,0.137139725,2025
"Argentina","d10",0.1,0.320508217,2025
"South Africa","d10",0.1,0.502174323,2025
"USA","d9",0.1,0.151851647,2025
"European Free Trade Association","d10",0.1,0.235585496,2025
"Russia","d10",0.1,0.273672364,2025
"Japan","d10",0.1,0.267260614,2025
"South Korea","d10",0.1,0.237559065,2025
"Canada","d10",0.1,0.253479976,2025
"Australia_NZ","d10",0.1,0.26958427,2025
"USA","d10",0.1,0.358672545,2025
"Africa_Western","d1",0.1,0.019466969,2030
"Africa_Eastern","d1",0.1,0.019894374,2030
"Africa_Southern","d1",0.1,0.017251031,2030
"Africa_Eastern","d2",0.1,0.02893162,2030
"Africa_Southern","d2",0.1,0.02779647,2030
"Africa_Western","d2",0.1,0.030722291,2030
"Africa_Eastern","d3",0.1,0.038561951,2030
"Central America and Caribbean","d1",0.1,0.015648329,2030
"Africa_Eastern","d4",0.1,0.047482244,2030
"Africa_Southern","d3",0.1,0.037714495,2030
"Africa_Western","d3",0.1,0.042655409,2030
"Pakistan","d1",0.1,0.038490197,2030
"Africa_Eastern","d5",0.1,0.057239827,2030
"India","d1",0.1,0.020511218,2030
"South Africa","d1",0.1,0.009392628,2030
"Africa_Southern","d4",0.1,0.045512572,2030
"Central Asia","d1",0.1,0.017149862,2030
"Southeast Asia","d1",0.1,0.017790328,2030
"Africa_Western","d4",0.1,0.052638724,2030
"Africa_Eastern","d6",0.1,0.068366391,2030
"Africa_Southern","d5",0.1,0.055396624,2030
"South America_Southern","d1",0.1,0.018901658,2030
"Africa_Eastern","d7",0.1,0.083440468,2030
"Pakistan","d2",0.1,0.055829405,2030
"Africa_Western","d5",0.1,0.064037245,2030
"Africa_Southern","d6",0.1,0.066024714,2030
"Central America and Caribbean","d2",0.1,0.025205446,2030
"Pakistan","d3",0.1,0.065388491,2030
"India","d2",0.1,0.033425357,2030
"Africa_Eastern","d8",0.1,0.105501733,2030
"Africa_Western","d6",0.1,0.076392845,2030
"Southeast Asia","d2",0.1,0.028243383,2030
"Africa_Southern","d7",0.1,0.082372575,2030
"Colombia","d1",0.1,0.020377496,2030
"Pakistan","d4",0.1,0.073349412,2030
"South Africa","d2",0.1,0.017951383,2030
"Central America and Caribbean","d3",0.1,0.033110535,2030
"Indonesia","d1",0.1,0.029632036,2030
"Africa_Western","d7",0.1,0.091933002,2030
"Pakistan","d5",0.1,0.080936229,2030
"Africa_Eastern","d9",0.1,0.1422215,2030
"India","d3",0.1,0.042546331,2030
"Africa_Southern","d8",0.1,0.106312713,2030
"Brazil","d1",0.1,0.020304994,2030
"Central Asia","d2",0.1,0.026825732,2030
"Pakistan","d6",0.1,0.08913883,2030
"Middle East","d1",0.1,0.026771406,2030
"South Asia","d1",0.1,0.030725561,2030
"Southeast Asia","d3",0.1,0.036966859,2030
"Pakistan","d7",0.1,0.099064644,2030
"Central America and Caribbean","d4",0.1,0.040770729,2030
"India","d4",0.1,0.051516048,2030
"Africa_Western","d8",0.1,0.117018985,2030
"Africa_Northern","d1",0.1,0.036760675,2030
"South Africa","d3",0.1,0.025502348,2030
"Africa_Eastern","d10",0.1,0.408359893,2030
"Pakistan","d8",0.1,0.112580333,2030
"South America_Southern","d2",0.1,0.030017112,2030
"Colombia","d2",0.1,0.033205935,2030
"India","d5",0.1,0.061241174,2030
"Indonesia","d2",0.1,0.044820061,2030
"Africa_Southern","d9",0.1,0.175654023,2030
"Central America and Caribbean","d5",0.1,0.05244646,2030
"Southeast Asia","d4",0.1,0.045118024,2030
"Mexico","d1",0.1,0.023798426,2030
"Africa_Western","d9",0.1,0.158276018,2030
"Central Asia","d3",0.1,0.039935504,2030
"South America_Northern","d1",0.1,0.03312996,2030
"Pakistan","d9",0.1,0.136776292,2030
"Brazil","d2",0.1,0.033340104,2030
"Europe_Non_EU","d1",0.1,0.026941583,2030
"South Asia","d2",0.1,0.04594648,2030
"India","d6",0.1,0.072797164,2030
"Europe_Eastern","d1",0.1,0.039891499,2030
"South Africa","d4",0.1,0.033924809,2030
"Indonesia","d3",0.1,0.054186586,2030
"Southeast Asia","d5",0.1,0.059027607,2030
"South America_Southern","d3",0.1,0.040712096,2030
"Colombia","d3",0.1,0.04228129,2030
"Africa_Northern","d2",0.1,0.052294021,2030
"Middle East","d2",0.1,0.040078505,2030
"Central America and Caribbean","d6",0.1,0.06547121,2030
"Indonesia","d4",0.1,0.062665536,2030
"South Asia","d3",0.1,0.055150068,2030
"Africa_Western","d10",0.1,0.346858512,2030
"India","d7",0.1,0.088051965,2030
"Brazil","d3",0.1,0.042593861,2030
"Africa_Northern","d3",0.1,0.06163958,2030
"Central Asia","d4",0.1,0.059880893,2030
"Argentina","d1",0.1,0.028500398,2030
"Colombia","d4",0.1,0.051220322,2030
"China","d1",0.1,0.031190881,2030
"South Africa","d5",0.1,0.043831602,2030
"Middle East","d3",0.1,0.048578211,2030
"Indonesia","d5",0.1,0.071326342,2030
"South Asia","d4",0.1,0.063396749,2030
"South America_Northern","d2",0.1,0.049201186,2030
"Mexico","d2",0.1,0.037282693,2030
"Africa_Northern","d4",0.1,0.069267753,2030
"Southeast Asia","d6",0.1,0.076657342,2030
"South America_Southern","d4",0.1,0.050100307,2030
"EU-12","d1",0.1,0.038759098,2030
"Europe_Eastern","d2",0.1,0.055858278,2030
"Africa_Southern","d10",0.1,0.385964784,2030
"Brazil","d4",0.1,0.051699382,2030
"Central America and Caribbean","d7",0.1,0.084822651,2030
"India","d8",0.1,0.110456049,2030
"Colombia","d5",0.1,0.060924155,2030
"Indonesia","d6",0.1,0.081200137,2030
"Africa_Northern","d5",0.1,0.076828902,2030
"South Asia","d5",0.1,0.071761025,2030
"Middle East","d4",0.1,0.056820852,2030
"South America_Northern","d3",0.1,0.058670825,2030
"Europe_Eastern","d3",0.1,0.064697691,2030
"Europe_Non_EU","d2",0.1,0.041176624,2030
"South Africa","d6",0.1,0.056402157,2030
"Africa_Northern","d6",0.1,0.085363657,2030
"Pakistan","d10",0.1,0.248446168,2030
"Mexico","d3",0.1,0.046292029,2030
"South America_Southern","d5",0.1,0.062357799,2030
"Central America and Caribbean","d8",0.1,0.118145667,2030
"EU-15","d1",0.1,0.036897877,2030
"South Asia","d6",0.1,0.081276274,2030
"Indonesia","d7",0.1,0.093765418,2030
"Taiwan","d1",0.1,0.042628997,2030
"Brazil","d5",0.1,0.061570043,2030
"Colombia","d6",0.1,0.072470546,2030
"Europe_Eastern","d4",0.1,0.071574423,2030
"Middle East","d5",0.1,0.065450064,2030
"South America_Northern","d4",0.1,0.066969623,2030
"Central Asia","d5",0.1,0.073121219,2030
"Africa_Northern","d7",0.1,0.096242039,2030
"Southeast Asia","d7",0.1,0.100395097,2030
"Argentina","d2",0.1,0.043606318,2030
"China","d2",0.1,0.047036259,2030
"Europe_Non_EU","d3",0.1,0.050553537,2030
"Europe_Eastern","d5",0.1,0.078213845,2030
"South Asia","d7",0.1,0.093404313,2030
"Mexico","d4",0.1,0.054904447,2030
"Central Asia","d6",0.1,0.082732022,2030
"India","d9",0.1,0.151667746,2030
"Indonesia","d8",0.1,0.111662945,2030
"Middle East","d6",0.1,0.075261406,2030
"South America_Northern","d5",0.1,0.075230105,2030
"Brazil","d6",0.1,0.073276864,2030
"Africa_Northern","d8",0.1,0.112322735,2030
"Europe_Eastern","d6",0.1,0.087148774,2030
"Colombia","d7",0.1,0.087739708,2030
"South Africa","d7",0.1,0.074177401,2030
